id,faction,nom,type,sous_type,cout,pv,puissance,mission,effet,note_design,source_factuelle,basique
USA-162,États-Unis,Système de contrôle aérien de théâtre,Soutien,Commandement et logistique,2,,,,Le premier effet Réseau que vous déclenchez à chaque tour gagne aussi « piochez puis défaussez une carte ».,"Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-163,États-Unis,Distributed Common Ground System,Soutien,Commandement et logistique,3,,,,"À votre phase de pioche, vous pouvez piocher 2 puis défausser 1 au lieu de piocher 1.","Budget cible S(3) = 2,5×3 + 1 = 8,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-164,États-Unis,Global Air Mobility Support System,Soutien,Commandement et logistique,2,,,,"La première carte de mobilité, transport ou ravitaillement jouée à chaque tour coûte 1 de moins.","Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-165,États-Unis,Cellule de ciblage,Soutien,Commandement et logistique,3,,,,"Une fois par tour, retirez un Verrouillage pour donner +2 Puissance à un Appareil.","Budget cible S(3) = 2,5×3 + 1 = 8,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-166,États-Unis,Cellule de planification de mission,Soutien,Commandement et logistique,1,,,,"Quand vous jouez votre première Tactique du tour, regardez la première carte du deck; vous pouvez la placer dessous.","Budget cible S(1) = 2,5×1 + 1 = 3,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-167,États-Unis,Équipe météo opérationnelle,Soutien,Commandement et logistique,1,,,,"Vos effets « tous temps » et « nocturne » coûtent 1 de moins, minimum 1.","Budget cible S(1) = 2,5×1 + 1 = 3,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-168,États-Unis,Contrôleurs de combat,Soutien,Commandement et logistique,2,,,,"Le premier Appareil de coût 3 ou moins déployé à chaque tour arrive redressé, mais ne peut pas faire de Mission ce tour.","Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-169,États-Unis,Équipe Pararescue,Soutien,Commandement et logistique,2,,,,"Une fois par tour, quand vous placez un Verrouillage, regardez la première carte de votre deck.","Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-170,États-Unis,Port aérien expéditionnaire,Soutien,Commandement et logistique,2,,,,Le premier effet Réseau que vous déclenchez à chaque tour gagne aussi « piochez puis défaussez une carte ».,"Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-171,États-Unis,Base en réseau,Soutien,Commandement et logistique,3,,,,"À votre phase de pioche, vous pouvez piocher 2 puis défausser 1 au lieu de piocher 1.","Budget cible S(3) = 2,5×3 + 1 = 8,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-172,États-Unis,Site avancé ACE,Soutien,Commandement et logistique,2,,,,"La première carte de mobilité, transport ou ravitaillement jouée à chaque tour coûte 1 de moins.","Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-173,États-Unis,Dépôt de munitions dispersé,Soutien,Commandement et logistique,3,,,,"Une fois par tour, retirez un Verrouillage pour donner +2 Puissance à un Appareil.","Budget cible S(3) = 2,5×3 + 1 = 8,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-174,États-Unis,Équipe de maintenance multicapable,Soutien,Commandement et logistique,1,,,,"Quand vous jouez votre première Tactique du tour, regardez la première carte du deck; vous pouvez la placer dessous.","Budget cible S(1) = 2,5×1 + 1 = 3,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-175,États-Unis,Équipe de ravitaillement rapide,Soutien,Commandement et logistique,1,,,,"Vos effets « tous temps » et « nocturne » coûtent 1 de moins, minimum 1.","Budget cible S(1) = 2,5×1 + 1 = 3,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-176,États-Unis,Piste expéditionnaire,Soutien,Commandement et logistique,2,,,,"Le premier Appareil de coût 3 ou moins déployé à chaque tour arrive redressé, mais ne peut pas faire de Mission ce tour.","Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-177,États-Unis,Abri durci,Soutien,Commandement et logistique,2,,,,"Une fois par tour, quand vous placez un Verrouillage, regardez la première carte de votre deck.","Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-178,États-Unis,Centre de fusion ISR,Soutien,Commandement et logistique,2,,,,Le premier effet Réseau que vous déclenchez à chaque tour gagne aussi « piochez puis défaussez une carte ».,"Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-179,États-Unis,Relais BACN,Soutien,Commandement et logistique,3,,,,"À votre phase de pioche, vous pouvez piocher 2 puis défausser 1 au lieu de piocher 1.","Budget cible S(3) = 2,5×3 + 1 = 8,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-180,États-Unis,Orbite AWACS,Soutien,Commandement et logistique,2,,,,"La première carte de mobilité, transport ou ravitaillement jouée à chaque tour coûte 1 de moins.","Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-181,États-Unis,Pont de ravitailleurs,Soutien,Commandement et logistique,3,,,,"Une fois par tour, retirez un Verrouillage pour donner +2 Puissance à un Appareil.","Budget cible S(3) = 2,5×3 + 1 = 8,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-182,États-Unis,Pont de transport stratégique,Soutien,Commandement et logistique,1,,,,"Quand vous jouez votre première Tactique du tour, regardez la première carte du deck; vous pouvez la placer dessous.","Budget cible S(1) = 2,5×1 + 1 = 3,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-183,États-Unis,Pont d’envol de porte-avions,Soutien,Commandement et logistique,1,,,,"Vos effets « tous temps » et « nocturne » coûtent 1 de moins, minimum 1.","Budget cible S(1) = 2,5×1 + 1 = 3,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-184,États-Unis,Catapulte EMALS,Soutien,Commandement et logistique,2,,,,"Le premier Appareil de coût 3 ou moins déployé à chaque tour arrive redressé, mais ne peut pas faire de Mission ce tour.","Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-185,États-Unis,Brins d’arrêt AAG,Soutien,Commandement et logistique,2,,,,"Une fois par tour, quand vous placez un Verrouillage, regardez la première carte de votre deck.","Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-186,États-Unis,Approche JPALS,Soutien,Commandement et logistique,2,,,,Le premier effet Réseau que vous déclenchez à chaque tour gagne aussi « piochez puis défaussez une carte ».,"Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-187,États-Unis,Groupe aéronaval intégré,Soutien,Commandement et logistique,3,,,,"À votre phase de pioche, vous pouvez piocher 2 puis défausser 1 au lieu de piocher 1.","Budget cible S(3) = 2,5×3 + 1 = 8,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-188,États-Unis,Escadron de guerre électronique,Soutien,Commandement et logistique,2,,,,"La première carte de mobilité, transport ou ravitaillement jouée à chaque tour coûte 1 de moins.","Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-189,États-Unis,Patrouille maritime combinée,Soutien,Commandement et logistique,3,,,,"Une fois par tour, retirez un Verrouillage pour donner +2 Puissance à un Appareil.","Budget cible S(3) = 2,5×3 + 1 = 8,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-190,États-Unis,Réseau Link 16,Soutien,Commandement et logistique,1,,,,"Quand vous jouez votre première Tactique du tour, regardez la première carte du deck; vous pouvez la placer dessous.","Budget cible S(1) = 2,5×1 + 1 = 3,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-191,États-Unis,Nœud MIDS JTRS,Soutien,Commandement et logistique,1,,,,"Vos effets « tous temps » et « nocturne » coûtent 1 de moins, minimum 1.","Budget cible S(1) = 2,5×1 + 1 = 3,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-192,États-Unis,Liaison MADL,Soutien,Commandement et logistique,2,,,,"Le premier Appareil de coût 3 ou moins déployé à chaque tour arrive redressé, mais ne peut pas faire de Mission ce tour.","Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-193,États-Unis,Stock de pièces prépositionné,Soutien,Commandement et logistique,2,,,,"Une fois par tour, quand vous placez un Verrouillage, regardez la première carte de votre deck.","Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-194,États-Unis,Équipe de chargement d’armes,Soutien,Commandement et logistique,2,,,,Le premier effet Réseau que vous déclenchez à chaque tour gagne aussi « piochez puis défaussez une carte ».,"Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-195,États-Unis,Hot-pit opérationnel,Soutien,Commandement et logistique,3,,,,"À votre phase de pioche, vous pouvez piocher 2 puis défausser 1 au lieu de piocher 1.","Budget cible S(3) = 2,5×3 + 1 = 8,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-196,États-Unis,Point FARP,Soutien,Commandement et logistique,2,,,,"La première carte de mobilité, transport ou ravitaillement jouée à chaque tour coûte 1 de moins.","Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-197,États-Unis,Chaîne logistique résiliente,Soutien,Commandement et logistique,3,,,,"Une fois par tour, retirez un Verrouillage pour donner +2 Puissance à un Appareil.","Budget cible S(3) = 2,5×3 + 1 = 8,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-198,États-Unis,Commandement décentralisé,Soutien,Commandement et logistique,1,,,,"Quand vous jouez votre première Tactique du tour, regardez la première carte du deck; vous pouvez la placer dessous.","Budget cible S(1) = 2,5×1 + 1 = 3,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-199,États-Unis,Cellule de leçons apprises,Soutien,Commandement et logistique,1,,,,"Vos effets « tous temps » et « nocturne » coûtent 1 de moins, minimum 1.","Budget cible S(1) = 2,5×1 + 1 = 3,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources officielles américaines groupées dans docs/05,False
USA-200,États-Unis,Ravitaillement de base — JP-8,Ressource de base,Ravitaillement,0,,,,Engagez cette carte : produisez 1 ressource pour payer un coût.,"Carte basique : sa quantité est limitée par la construction du deck, pas par la règle des 2 copies.",Désignation de jeu; ressource abstraite,True
