id,faction,nom,type,sous_type,cout,pv,puissance,mission,effet,note_design,source_factuelle,basique
RUS-160,Russie,Réserve opérationnelle,Tactique,Opération,4,,,,Vos Appareils avec Formation gagnent Barrage 1 jusqu’à la fin du tour.,"Budget cible S(4) = 2,5×4 + 1 = 11,0; la limite propre au type Tactique et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-161,Russie,Poste de guidage au sol,Soutien,Commandement et logistique,2,,,,"Une fois par tour, un Appareil peut satisfaire Formation même si l’autre Appareil est engagé.","Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-162,Russie,Centre de commandement de secteur,Soutien,Commandement et logistique,2,,,,Le premier Appareil qui intercepte à chaque tour gagne +1 Puissance.,"Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-163,Russie,Réseau de défense aérienne intégré,Soutien,Commandement et logistique,3,,,,Vos Appareils avec Blindage reçoivent 1 dégât de moins du premier effet adverse chaque tour.,"Budget cible S(3) = 2,5×3 + 1 = 8,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-164,Russie,Batterie S-400 en couverture,Soutien,Commandement et logistique,3,,,,"La première fois qu’un Appareil adverse accomplit une Mission à chaque tour, infligez-lui 1 dégât.","Budget cible S(3) = 2,5×3 + 1 = 8,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-165,Russie,Batterie S-350 en couverture,Soutien,Commandement et logistique,2,,,,Vos Appareils de coût 4 ou moins gagnent +1 PV.,"Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-166,Russie,Batterie Buk-M3 en couverture,Soutien,Commandement et logistique,2,,,,"Quand Barrage inflige des dégâts, vous pouvez déplacer 1 de ces dégâts vers une autre cible exposée.","Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-167,Russie,Pantsir-S1 de protection,Soutien,Commandement et logistique,1,,,,"Le premier drone que vous déployez à chaque tour coûte 1 de moins, minimum 1.","Budget cible S(1) = 2,5×1 + 1 = 3,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-168,Russie,Tor-M2 de proximité,Soutien,Commandement et logistique,1,,,,"Quand un de vos Appareils est détruit, regardez la première carte du deck; vous pouvez la placer dessous.","Budget cible S(1) = 2,5×1 + 1 = 3,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-169,Russie,Radar Nebo-M,Soutien,Commandement et logistique,2,,,,"Une fois par tour, un Appareil peut satisfaire Formation même si l’autre Appareil est engagé.","Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-170,Russie,Radar Podlet-K1,Soutien,Commandement et logistique,2,,,,Le premier Appareil qui intercepte à chaque tour gagne +1 Puissance.,"Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-171,Russie,Radar Container,Soutien,Commandement et logistique,3,,,,Vos Appareils avec Blindage reçoivent 1 dégât de moins du premier effet adverse chaque tour.,"Budget cible S(3) = 2,5×3 + 1 = 8,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-172,Russie,Poste Polyana-D4M1,Soutien,Commandement et logistique,3,,,,"La première fois qu’un Appareil adverse accomplit une Mission à chaque tour, infligez-lui 1 dégât.","Budget cible S(3) = 2,5×3 + 1 = 8,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-173,Russie,Système Baikal-1M,Soutien,Commandement et logistique,2,,,,Vos Appareils de coût 4 ou moins gagnent +1 PV.,"Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-174,Russie,Orbite A-50U,Soutien,Commandement et logistique,2,,,,"Quand Barrage inflige des dégâts, vous pouvez déplacer 1 de ces dégâts vers une autre cible exposée.","Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-175,Russie,Régiment de ravitailleurs,Soutien,Commandement et logistique,1,,,,"Le premier drone que vous déployez à chaque tour coûte 1 de moins, minimum 1.","Budget cible S(1) = 2,5×1 + 1 = 3,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-176,Russie,Régiment de transport,Soutien,Commandement et logistique,1,,,,"Quand un de vos Appareils est détruit, regardez la première carte du deck; vous pouvez la placer dessous.","Budget cible S(1) = 2,5×1 + 1 = 3,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-177,Russie,Aérodrome dispersé,Soutien,Commandement et logistique,2,,,,"Une fois par tour, un Appareil peut satisfaire Formation même si l’autre Appareil est engagé.","Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-178,Russie,Abri renforcé,Soutien,Commandement et logistique,2,,,,Le premier Appareil qui intercepte à chaque tour gagne +1 Puissance.,"Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-179,Russie,Piste de dégagement,Soutien,Commandement et logistique,3,,,,Vos Appareils avec Blindage reçoivent 1 dégât de moins du premier effet adverse chaque tour.,"Budget cible S(3) = 2,5×3 + 1 = 8,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-180,Russie,Équipe de maintenance de régiment,Soutien,Commandement et logistique,3,,,,"La première fois qu’un Appareil adverse accomplit une Mission à chaque tour, infligez-lui 1 dégât.","Budget cible S(3) = 2,5×3 + 1 = 8,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-181,Russie,Atelier moteurs,Soutien,Commandement et logistique,2,,,,Vos Appareils de coût 4 ou moins gagnent +1 PV.,"Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-182,Russie,Dépôt de pièces,Soutien,Commandement et logistique,2,,,,"Quand Barrage inflige des dégâts, vous pouvez déplacer 1 de ces dégâts vers une autre cible exposée.","Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-183,Russie,Équipe de réarmement,Soutien,Commandement et logistique,1,,,,"Le premier drone que vous déployez à chaque tour coûte 1 de moins, minimum 1.","Budget cible S(1) = 2,5×1 + 1 = 3,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-184,Russie,Stock de R-37M,Soutien,Commandement et logistique,1,,,,"Quand un de vos Appareils est détruit, regardez la première carte du deck; vous pouvez la placer dessous.","Budget cible S(1) = 2,5×1 + 1 = 3,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-185,Russie,Stock de modules UMPK,Soutien,Commandement et logistique,2,,,,"Une fois par tour, un Appareil peut satisfaire Formation même si l’autre Appareil est engagé.","Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-186,Russie,Cellule de planification Su-34,Soutien,Commandement et logistique,2,,,,Le premier Appareil qui intercepte à chaque tour gagne +1 Puissance.,"Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-187,Russie,Cellule de reconnaissance,Soutien,Commandement et logistique,3,,,,Vos Appareils avec Blindage reçoivent 1 dégât de moins du premier effet adverse chaque tour.,"Budget cible S(3) = 2,5×3 + 1 = 8,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-188,Russie,Station de contrôle Forpost-R,Soutien,Commandement et logistique,3,,,,"La première fois qu’un Appareil adverse accomplit une Mission à chaque tour, infligez-lui 1 dégât.","Budget cible S(3) = 2,5×3 + 1 = 8,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-189,Russie,Station de contrôle Orion,Soutien,Commandement et logistique,2,,,,Vos Appareils de coût 4 ou moins gagnent +1 PV.,"Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-190,Russie,Relais Orlan-10,Soutien,Commandement et logistique,2,,,,"Quand Barrage inflige des dégâts, vous pouvez déplacer 1 de ces dégâts vers une autre cible exposée.","Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-191,Russie,Équipe de désignation Orlan-30,Soutien,Commandement et logistique,1,,,,"Le premier drone que vous déployez à chaque tour coûte 1 de moins, minimum 1.","Budget cible S(1) = 2,5×1 + 1 = 3,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-192,Russie,Groupe d’hélicoptères avancé,Soutien,Commandement et logistique,1,,,,"Quand un de vos Appareils est détruit, regardez la première carte du deck; vous pouvez la placer dessous.","Budget cible S(1) = 2,5×1 + 1 = 3,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-193,Russie,Point de ravitaillement de campagne,Soutien,Commandement et logistique,2,,,,"Une fois par tour, un Appareil peut satisfaire Formation même si l’autre Appareil est engagé.","Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-194,Russie,Pont de transport Il-76,Soutien,Commandement et logistique,2,,,,Le premier Appareil qui intercepte à chaque tour gagne +1 Puissance.,"Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-195,Russie,Détachement arctique,Soutien,Commandement et logistique,3,,,,Vos Appareils avec Blindage reçoivent 1 dégât de moins du premier effet adverse chaque tour.,"Budget cible S(3) = 2,5×3 + 1 = 8,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-196,Russie,Aviation navale de secteur,Soutien,Commandement et logistique,3,,,,"La première fois qu’un Appareil adverse accomplit une Mission à chaque tour, infligez-lui 1 dégât.","Budget cible S(3) = 2,5×3 + 1 = 8,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-197,Russie,Réseau de brouillage,Soutien,Commandement et logistique,2,,,,Vos Appareils de coût 4 ou moins gagnent +1 PV.,"Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-198,Russie,Réserve de pilotes,Soutien,Commandement et logistique,2,,,,"Quand Barrage inflige des dégâts, vous pouvez déplacer 1 de ces dégâts vers une autre cible exposée.","Budget cible S(2) = 2,5×2 + 1 = 6,0; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-199,Russie,Cellule de retour d’expérience,Soutien,Commandement et logistique,1,,,,"Le premier drone que vous déployez à chaque tour coûte 1 de moins, minimum 1.","Budget cible S(1) = 2,5×1 + 1 = 3,5; la limite propre au type Soutien et la condition écrite bornent la répétition.",Sources publiques russes et analyses RUSI groupées dans docs/05,False
RUS-200,Russie,Ravitaillement de base — TS-1,Ressource de base,Ravitaillement,0,,,,Engagez cette carte : produisez 1 ressource pour payer un coût.,"Carte basique : sa quantité est limitée par la construction du deck, pas par la règle des 2 copies.",Désignation de jeu; ressource abstraite,True
